Age,G,GS,MP,FG,FGA,FG%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,3P,3PA,3P%,2P,2PA,2P%,eFG%,career_ft_pct,prev_ft_pct,career_seasons,target,height_in,weight_lb,ast_to_tov,pts_per_fga,threep_rate,reb_per_min,stocks_per_min,scoring_load,Pos_C,Pos_PF,Pos_PG,Pos_SF,Pos_SG
29.0,82.0,25.0,28.5,3.6,7.9,0.457,2.6,4.6,7.2,1.1,0.7,1.4,1.6,3.9,10.2,0.0,0.0,0.0,3.6,7.9,0.458,0.457,0.6951219512195121,0.726,6,1,81,220.0,0.6875,1.291139240506329,0.0,0.25263157894736843,0.07368421052631578,0.2771929824561404,False,True,False,False,False
30.0,82.0,13.0,18.9,2.8,5.4,0.526,1.4,2.7,4.1,0.9,0.4,0.9,1.0,2.6,7.2,0.0,0.0,0.0,2.8,5.3,0.529,0.526,0.7250000000000001,0.787,7,0,81,220.0,0.9,1.3333333333333333,0.0,0.21693121693121692,0.0687830687830688,0.28571428571428575,False,True,False,False,False
31.0,81.0,0.0,19.7,2.5,5.4,0.453,1.7,2.4,4.1,1.1,0.3,0.7,1.0,2.5,6.2,0.0,0.0,0.0,2.5,5.4,0.454,0.453,0.7202797202797202,0.699,8,1,81,220.0,1.1,1.1481481481481481,0.0,0.2081218274111675,0.050761421319796954,0.2741116751269036,True,False,False,False,False
32.0,72.0,7.0,18.6,2.4,4.8,0.503,1.4,2.7,4.1,1.1,0.5,0.6,1.2,2.6,6.3,0.0,0.0,0.333,2.4,4.7,0.504,0.504,0.7295597484276728,0.785,9,0,81,220.0,0.9166666666666667,1.3125,0.0,0.2204301075268817,0.05913978494623656,0.25806451612903225,True,False,False,False,False
34.0,48.0,5.0,16.5,1.9,3.7,0.517,1.3,2.4,3.8,0.4,0.4,0.4,0.6,2.9,4.6,0.0,0.0,0.0,1.9,3.7,0.517,0.517,0.7297297297297297,0.882,11,0,81,220.0,0.6666666666666667,1.243243243243243,0.0,0.2303030303030303,0.048484848484848485,0.22424242424242424,True,False,False,False,False
26.0,55.0,6.0,15.8,2.2,4.8,0.468,0.3,1.6,1.8,0.7,0.4,0.4,0.8,1.4,6.3,0.9,2.3,0.375,1.4,2.5,0.556,0.559,0.6428571428571428,0.75,2,1,77,225.0,0.8749999999999999,1.3125,0.47916666666666663,0.11392405063291139,0.05063291139240506,0.30379746835443033,False,False,False,True,False
27.0,24.0,0.0,14.8,2.4,4.8,0.491,0.3,2.3,2.6,0.8,0.4,0.4,0.8,1.4,6.7,0.8,1.8,0.419,1.6,3.0,0.534,0.569,0.6923076923076924,0.773,3,1,77,225.0,1.0,1.3958333333333335,0.375,0.17567567567567569,0.05405405405405406,0.3243243243243243,False,False,False,True,False
25.0,77.0,0.0,16.7,3.7,7.3,0.51,1.5,2.0,3.5,1.2,0.5,0.5,1.5,2.0,9.6,0.0,0.1,0.0,3.7,7.3,0.515,0.51,0.0,0.0,0,1,80,210.0,0.7999999999999999,1.3150684931506849,0.013698630136986302,0.2095808383233533,0.059880239520958084,0.437125748502994,False,False,False,True,False
26.0,66.0,0.0,16.8,2.8,6.7,0.425,1.3,2.2,3.5,1.0,0.7,0.5,1.3,1.9,8.4,0.0,0.0,0.0,2.8,6.7,0.426,0.425,0.8076923076923077,0.789,1,1,80,210.0,0.7692307692307692,1.2537313432835822,0.0,0.20833333333333331,0.07142857142857142,0.3988095238095238,False,False,False,True,False
23.0,74.0,8.0,15.5,2.0,5.0,0.406,1.1,2.2,3.3,0.2,0.3,0.7,1.0,2.4,5.5,0.0,0.0,0.0,2.0,5.0,0.407,0.406,0.0,0.0,0,0,82,240.0,0.2,1.1,0.0,0.2129032258064516,0.06451612903225806,0.3225806451612903,True,False,False,False,False
24.0,30.0,3.0,6.9,0.9,2.3,0.382,0.6,0.9,1.5,0.1,0.2,0.3,0.5,1.3,2.2,0.0,0.0,0.0,0.9,2.3,0.382,0.382,0.6818181818181818,0.675,1,0,82,240.0,0.2,0.9565217391304349,0.0,0.21739130434782608,0.07246376811594203,0.3333333333333333,True,False,False,False,False
25.0,42.0,7.0,15.6,2.8,6.6,0.424,1.2,1.9,3.1,0.6,0.4,0.9,1.2,1.7,7.5,0.0,0.1,0.0,2.8,6.5,0.429,0.424,0.625,0.483,2,0,82,240.0,0.5,1.1363636363636365,0.015151515151515154,0.19871794871794873,0.08333333333333334,0.4230769230769231,True,False,False,False,False
26.0,47.0,0.0,10.6,1.4,3.8,0.372,0.7,1.3,2.0,0.4,0.3,0.6,0.7,1.3,4.0,0.0,0.1,0.0,1.4,3.7,0.383,0.372,0.6779661016949151,0.719,3,0,82,240.0,0.5714285714285715,1.0526315789473684,0.026315789473684213,0.18867924528301888,0.08490566037735849,0.3584905660377358,True,False,False,False,False
24.0,55.0,1.0,10.2,0.9,2.5,0.374,0.1,0.9,1.1,1.6,0.2,0.1,0.5,0.8,2.9,0.2,0.5,0.31,0.8,2.0,0.391,0.406,0.7777777777777779,0.792,1,1,75,195.0,3.2,1.16,0.2,0.10784313725490198,0.02941176470588236,0.2450980392156863,False,False,True,False,False
25.0,26.0,1.0,9.0,1.3,2.9,0.467,0.1,0.5,0.7,1.0,0.4,0.0,0.7,0.6,4.3,0.2,0.6,0.313,1.2,2.3,0.508,0.5,0.8,0.817,2,1,75,195.0,1.4285714285714286,1.4827586206896552,0.20689655172413793,0.07777777777777778,0.044444444444444446,0.3222222222222222,False,False,True,False,False
26.0,51.0,0.0,14.2,1.6,3.6,0.435,0.2,1.0,1.2,1.6,0.6,0.0,0.8,1.2,4.2,0.1,0.7,0.167,1.5,2.9,0.5,0.452,0.7948717948717948,0.776,3,0,75,195.0,2.0,1.1666666666666667,0.19444444444444442,0.08450704225352113,0.04225352112676056,0.2535211267605634,False,False,True,False,False
22.0,82.0,6.0,18.9,2.3,4.6,0.5,2.1,3.2,5.3,1.0,0.7,0.2,1.2,2.4,6.6,0.0,0.0,0.0,2.3,4.6,0.501,0.5,0.0,0.0,0,0,81,230.0,0.8333333333333334,1.434782608695652,0.0,0.2804232804232804,0.047619047619047616,0.24338624338624337,False,True,False,False,False
23.0,63.0,1.0,12.1,1.5,3.4,0.451,1.2,2.0,3.2,0.5,0.3,0.1,1.0,1.3,4.3,0.0,0.0,0.0,1.5,3.4,0.451,0.451,0.6896551724137929,0.7,1,0,81,230.0,0.5,1.2647058823529411,0.0,0.2644628099173554,0.03305785123966942,0.2809917355371901,False,True,False,False,False
24.0,75.0,0.0,16.9,2.3,4.0,0.577,1.8,2.6,4.4,0.4,0.5,0.3,0.8,1.9,6.1,0.0,0.0,0.0,2.3,4.0,0.577,0.577,0.7021276595744681,0.73,2,0,81,230.0,0.5,1.525,0.0,0.26035502958579887,0.04733727810650888,0.2366863905325444,False,False,False,True,False
25.0,82.0,0.0,20.8,2.2,4.2,0.52,2.1,3.4,5.5,0.8,0.6,0.5,1.1,2.1,6.1,0.0,0.0,0.0,2.2,4.2,0.526,0.52,0.7,0.676,3,0,81,230.0,0.7272727272727273,1.4523809523809523,0.0,0.2644230769230769,0.052884615384615384,0.20192307692307693,False,True,False,False,False
26.0,62.0,0.0,14.8,1.3,2.6,0.513,1.2,2.3,3.5,0.5,0.5,0.2,0.7,1.6,3.8,0.0,0.0,0.0,1.3,2.6,0.516,0.513,0.6947368421052631,0.692,4,0,81,230.0,0.7142857142857143,1.4615384615384615,0.0,0.23648648648648649,0.04729729729729729,0.17567567567567569,True,False,False,False,False
28.0,44.0,0.0,14.6,1.3,2.8,0.452,1.2,2.1,3.2,0.6,0.4,0.3,0.8,1.4,4.0,0.0,0.1,0.0,1.3,2.7,0.467,0.452,0.6875,0.689,5,0,81,230.0,0.7499999999999999,1.4285714285714286,0.03571428571428572,0.21917808219178084,0.04794520547945205,0.1917808219178082,False,True,False,False,False
22.0,78.0,23.0,29.8,4.6,12.1,0.376,0.7,2.3,2.9,2.1,0.4,0.1,1.7,2.3,11.8,1.1,3.3,0.337,3.4,8.8,0.391,0.422,0.0,0.0,0,0,80,205.0,1.2352941176470589,0.975206611570248,0.2727272727272727,0.09731543624161074,0.016778523489932886,0.4060402684563758,False,True,False,False,False
21.0,9.0,0.0,7.3,1.6,3.0,0.519,2.1,1.9,4.0,0.0,0.1,0.0,0.6,0.6,4.0,0.0,0.0,0.0,1.6,3.0,0.519,0.519,0.0,0.0,0,0,81,245.0,0.0,1.3333333333333333,0.0,0.547945205479452,0.013698630136986302,0.4109589041095891,False,True,False,False,False
21.0,58.0,11.0,15.6,2.3,3.3,0.703,1.6,2.6,4.2,0.5,0.4,1.2,1.1,2.2,5.8,0.0,0.0,0.0,2.3,3.3,0.707,0.703,0.0,0.0,0,0,82,235.0,0.45454545454545453,1.7575757575757576,0.0,0.2692307692307693,0.10256410256410257,0.21153846153846154,True,False,False,False,False
22.0,55.0,1.0,11.9,1.3,3.1,0.406,1.3,2.0,3.3,0.3,0.2,0.9,0.9,1.7,3.0,0.0,0.0,0.0,1.3,3.1,0.408,0.406,0.0,0.0,0,0,82,250.0,0.3333333333333333,0.9677419354838709,0.0,0.27731092436974786,0.09243697478991597,0.2605042016806723,True,False,False,False,False
23.0,44.0,0.0,14.0,1.2,2.8,0.43,1.8,2.6,4.4,0.4,0.3,1.0,0.7,2.0,2.9,0.0,0.0,0.0,1.2,2.8,0.43,0.43,0.4545454545454547,0.435,1,0,82,250.0,0.5714285714285715,1.0357142857142858,0.0,0.31428571428571433,0.09285714285714286,0.19999999999999998,True,False,False,False,False
24.0,76.0,59.0,21.8,2.5,5.0,0.508,2.3,3.3,5.6,0.6,0.3,1.8,0.9,2.9,5.5,0.0,0.0,0.0,2.5,5.0,0.508,0.508,0.47826086956521746,0.49,2,0,82,250.0,0.6666666666666666,1.1,0.0,0.2568807339449541,0.0963302752293578,0.2293577981651376,True,False,False,False,False
25.0,58.0,37.0,25.1,2.7,6.5,0.416,2.7,4.3,7.0,0.8,0.5,2.7,1.4,2.3,5.9,0.0,0.0,0.0,2.7,6.5,0.416,0.416,0.42857142857142855,0.378,3,0,82,250.0,0.5714285714285715,0.9076923076923078,0.0,0.2788844621513944,0.12749003984063745,0.2589641434262948,True,False,False,False,False
26.0,79.0,36.0,18.8,2.2,4.9,0.444,1.9,3.0,4.9,0.5,0.5,2.1,1.0,2.3,4.8,0.0,0.0,0.0,2.2,4.9,0.444,0.444,0.425531914893617,0.441,4,0,82,250.0,0.5,0.9795918367346937,0.0,0.26063829787234044,0.13829787234042554,0.26063829787234044,True,False,False,False,False
27.0,82.0,0.0,21.8,2.3,4.2,0.536,2.1,3.8,6.0,0.5,0.5,2.5,0.9,2.6,5.4,0.0,0.0,0.0,2.3,4.2,0.538,0.536,0.423728813559322,0.398,5,0,82,250.0,0.5555555555555556,1.2857142857142858,0.0,0.27522935779816515,0.13761467889908258,0.1926605504587156,True,False,False,False,False
28.0,4.0,0.0,4.5,0.5,1.0,0.5,0.0,0.0,0.0,0.8,0.8,0.0,0.5,0.0,1.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.0,1,0,71,170.0,1.6,1.5,0.5,0.0,0.17777777777777778,0.2222222222222222,False,False,True,False,False
23.0,32.0,22.0,23.1,2.8,6.9,0.414,1.5,3.6,5.1,0.9,0.6,0.3,1.4,2.8,6.7,0.0,0.3,0.111,2.8,6.6,0.427,0.416,0.0,0.0,0,0,82,237.0,0.6428571428571429,0.9710144927536232,0.043478260869565216,0.22077922077922074,0.03896103896103895,0.2987012987012987,False,True,False,False,False
25.0,18.0,0.0,7.5,1.3,3.0,0.426,0.5,1.3,1.8,0.4,0.4,0.4,0.4,1.8,3.5,0.2,0.8,0.2,1.1,2.2,0.513,0.454,0.631578947368421,0.654,2,0,82,237.0,1.0,1.1666666666666667,0.26666666666666666,0.24000000000000002,0.10666666666666667,0.4,False,True,False,False,False
26.0,5.0,0.0,8.6,1.4,2.0,0.7,0.4,1.4,1.8,0.0,0.4,0.0,0.4,1.2,4.2,0.4,0.6,0.667,1.0,1.4,0.714,0.8,0.6666666666666666,0.737,3,1,82,237.0,0.0,2.1,0.3,0.20930232558139536,0.04651162790697675,0.23255813953488372,False,True,False,False,False
23.0,32.0,0.0,6.8,1.5,3.0,0.5,0.7,0.9,1.7,0.5,0.5,0.1,0.8,1.2,4.3,0.0,0.1,0.0,1.5,2.9,0.511,0.5,0.0,0.0,0,1,79,185.0,0.625,1.4333333333333333,0.03333333333333333,0.25,0.08823529411764706,0.4411764705882353,False,False,False,True,False
24.0,20.0,3.0,15.4,2.8,6.7,0.418,1.0,1.4,2.4,0.8,0.8,0.6,1.5,2.1,6.7,0.1,0.3,0.2,2.8,6.5,0.426,0.422,0.7647058823529411,0.778,1,1,79,185.0,0.5333333333333333,1.0,0.04477611940298507,0.15584415584415584,0.0909090909090909,0.43506493506493504,False,False,False,True,False
25.0,67.0,4.0,12.1,3.0,6.5,0.463,0.9,1.0,2.0,0.9,0.7,0.0,1.0,1.5,7.4,0.1,0.5,0.226,2.9,6.0,0.481,0.471,0.7931034482758619,0.87,2,0,79,185.0,0.9,1.1384615384615384,0.07692307692307693,0.1652892561983471,0.05785123966942148,0.5371900826446281,False,False,False,True,False
26.0,11.0,0.0,8.3,2.3,5.5,0.41,0.7,1.1,1.8,0.4,0.5,0.0,0.7,1.3,5.9,0.1,0.1,1.0,2.2,5.5,0.4,0.418,0.7659574468085107,0.725,3,0,79,185.0,0.5714285714285715,1.0727272727272728,0.018181818181818184,0.21686746987951805,0.06024096385542168,0.6626506024096385,False,False,False,True,False
30.0,45.0,0.0,12.6,0.9,2.0,0.435,1.3,2.4,3.7,0.3,0.4,0.2,0.6,1.9,2.2,0.0,0.0,0.0,0.9,2.0,0.444,0.435,0.52,0.5,4,0,80,265.0,0.5,1.1,0.0,0.29365079365079366,0.04761904761904763,0.15873015873015872,False,True,False,False,False
21.0,77.0,76.0,36.6,7.1,13.6,0.52,3.3,4.4,7.6,1.9,1.2,0.2,0.0,2.8,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,77,208.0,0.0,1.4926470588235294,0.0,0.2076502732240437,0.03825136612021857,0.3715846994535519,False,False,False,True,False
22.0,79.0,23.0,37.1,7.3,14.3,0.512,3.4,4.5,7.8,3.2,1.5,0.3,2.9,2.9,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8157894736842106,0.818,1,1,77,208.0,1.103448275862069,1.5034965034965033,0.0,0.21024258760107817,0.04851752021563342,0.38544474393531,False,False,False,True,False
23.0,60.0,0.0,29.6,6.2,12.2,0.51,2.2,3.5,5.7,2.3,1.1,0.2,2.6,2.7,17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802469135802469,0.796,2,1,77,208.0,0.8846153846153845,1.418032786885246,0.0,0.19256756756756757,0.04391891891891892,0.4121621621621621,False,False,False,True,False
24.0,68.0,0.0,39.3,10.7,18.6,0.576,2.7,4.9,7.6,2.8,1.4,0.2,3.4,3.1,28.0,0.0,0.0,0.0,10.7,18.6,0.577,0.576,0.8173515981735159,0.854,3,1,77,208.0,0.8235294117647058,1.5053763440860215,0.0,0.19338422391857507,0.04071246819338422,0.47328244274809167,False,False,False,True,False
25.0,80.0,0.0,42.7,11.4,20.3,0.559,2.4,4.0,6.4,4.0,1.4,0.2,3.5,3.1,30.7,0.0,0.1,0.286,11.3,20.3,0.56,0.559,0.8243243243243243,0.842,4,1,77,208.0,1.1428571428571428,1.5123152709359604,0.0049261083743842365,0.14988290398126464,0.03747072599531615,0.47540983606557374,False,False,False,True,False
26.0,81.0,81.0,39.8,11.2,19.6,0.57,2.9,3.5,6.3,4.0,1.2,0.2,3.7,3.1,30.3,0.0,0.0,0.333,11.1,19.5,0.57,0.57,0.8197969543147208,0.806,5,1,77,208.0,1.081081081081081,1.5459183673469388,0.0,0.15829145728643218,0.035175879396984924,0.492462311557789,False,False,False,True,False
27.0,22.0,22.0,40.3,10.6,18.3,0.58,2.6,3.7,6.4,4.8,0.9,0.0,3.7,2.8,30.7,0.0,0.0,0.0,10.6,18.3,0.58,0.58,0.814141414141414,0.792,6,1,77,208.0,1.2972972972972971,1.6775956284153004,0.0,0.15880893300248142,0.022332506203473948,0.4540942928039703,False,False,False,True,False
28.0,79.0,79.0,37.8,10.2,18.2,0.558,2.3,3.4,5.7,3.9,0.8,0.1,3.3,2.5,30.6,0.0,0.1,0.25,10.1,18.2,0.559,0.558,0.819078947368421,0.847,7,1,77,208.0,1.1818181818181819,1.6813186813186816,0.005494505494505495,0.1507936507936508,0.02380952380952381,0.4814814814814815,False,False,False,True,False
29.0,55.0,46.0,35.8,9.3,17.5,0.531,2.7,3.2,5.9,3.4,1.0,0.1,3.1,2.4,26.6,0.0,0.0,0.0,9.3,17.5,0.531,0.531,0.8255494505494505,0.859,8,1,77,208.0,1.096774193548387,1.52,0.0,0.16480446927374304,0.03072625698324023,0.4888268156424581,False,False,False,True,False
30.0,76.0,75.0,36.1,10.8,19.1,0.563,2.3,2.9,5.2,3.5,0.8,0.1,3.0,2.7,29.8,0.0,0.1,0.091,10.8,19.0,0.567,0.563,0.8234582829504233,0.804,9,1,77,208.0,1.1666666666666667,1.5602094240837696,0.005235602094240838,0.1440443213296399,0.024930747922437674,0.5290858725761773,False,False,False,True,False
31.0,81.0,81.0,33.8,7.4,13.9,0.534,1.3,2.8,4.1,2.0,0.8,0.1,2.2,2.4,21.5,0.0,0.1,0.167,7.4,13.8,0.536,0.534,0.8197424892703863,0.791,10,1,77,208.0,0.9090909090909091,1.5467625899280575,0.007194244604316547,0.12130177514792899,0.026627218934911247,0.4112426035502959,False,False,False,True,False
32.0,69.0,50.0,31.1,6.4,12.5,0.514,1.2,2.1,3.3,2.5,0.6,0.1,2.0,2.1,20.0,0.0,0.0,0.0,6.4,12.5,0.516,0.514,0.819526627218935,0.812,11,1,77,208.0,1.25,1.6,0.0,0.10610932475884244,0.022508038585209,0.40192926045016075,False,False,False,True,False
33.0,73.0,67.0,33.2,6.4,13.1,0.493,1.6,2.7,4.3,2.3,0.6,0.2,2.2,2.5,19.2,0.0,0.0,0.0,6.4,13.1,0.493,0.493,0.8222424794895169,0.86,12,1,77,208.0,1.0454545454545452,1.465648854961832,0.0,0.1295180722891566,0.024096385542168672,0.394578313253012,False,False,False,True,False
34.0,45.0,45.0,28.9,5.1,10.8,0.477,1.7,2.1,3.8,1.8,0.4,0.2,1.7,2.2,14.7,0.0,0.0,0.0,5.1,10.7,0.479,0.477,0.8212765957446808,0.81,13,1,77,208.0,1.0588235294117647,1.361111111111111,0.0,0.1314878892733564,0.020761245674740487,0.3737024221453288,False,False,False,True,False
35.0,10.0,0.0,12.6,1.9,5.0,0.38,0.8,0.5,1.3,0.9,0.5,0.0,0.6,0.8,5.7,0.1,0.3,0.333,1.8,4.7,0.383,0.39,0.8196588139723802,0.787,14,0,77,208.0,1.5,1.1400000000000001,0.06,0.10317460317460318,0.03968253968253968,0.39682539682539686,False,False,False,True,False
25.0,72.0,47.0,26.8,2.4,5.7,0.424,1.8,3.4,5.2,2.5,1.6,0.2,1.3,3.1,6.7,0.2,0.8,0.281,2.2,4.9,0.447,0.443,0.0,0.0,0,1,77,217.0,1.923076923076923,1.1754385964912282,0.14035087719298245,0.19402985074626866,0.06716417910447761,0.2126865671641791,False,False,False,False,True
31.0,52.0,45.0,23.9,1.9,3.9,0.48,1.4,2.9,4.4,1.7,1.0,0.2,0.8,2.2,4.6,0.0,0.0,0.0,1.9,3.9,0.485,0.48,0.7872340425531915,0.75,6,1,77,217.0,2.125,1.1794871794871795,0.0,0.18410041841004188,0.0502092050209205,0.16317991631799164,False,False,False,False,True
22.0,36.0,1.0,16.6,2.5,5.1,0.495,0.5,1.4,1.9,1.8,0.7,0.1,0.8,1.9,6.5,0.6,1.7,0.383,1.9,3.4,0.548,0.557,0.0,0.0,0,1,76,190.0,2.25,1.2745098039215688,0.33333333333333337,0.11445783132530118,0.04819277108433734,0.30722891566265054,False,False,False,False,True
24.0,28.0,0.0,10.0,1.0,2.8,0.342,1.1,1.5,2.6,0.5,0.3,0.4,0.0,1.4,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,83,235.0,0.0,0.9285714285714287,0.0,0.26,0.06999999999999999,0.27999999999999997,True,False,False,False,False
23.0,81.0,0.0,25.5,3.5,8.4,0.414,1.7,3.1,4.8,1.0,1.1,0.2,0.0,3.1,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.81,1,1,78,225.0,0.0,1.1071428571428572,0.0,0.18823529411764706,0.050980392156862744,0.32941176470588235,False,False,False,True,False
24.0,68.0,0.0,17.9,2.7,5.6,0.476,1.1,2.1,3.3,0.7,0.7,0.2,0.0,2.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8529411764705881,0.834,2,1,78,225.0,0.0,1.2321428571428572,0.0,0.18435754189944134,0.05027932960893855,0.3128491620111732,False,False,False,True,False
25.0,37.0,0.0,15.6,1.9,4.3,0.444,1.0,1.8,2.8,0.7,0.4,0.1,0.6,1.7,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.79,3,0,78,225.0,1.1666666666666667,1.1395348837209303,0.0,0.1794871794871795,0.032051282051282055,0.27564102564102566,False,False,False,True,False
19.0,50.0,0.0,17.1,2.4,5.3,0.458,0.9,2.2,3.2,0.8,0.5,0.2,1.3,2.6,6.6,0.2,0.7,0.235,2.3,4.6,0.491,0.473,0.5714285714285712,0.6,1,0,81,230.0,0.6153846153846154,1.2452830188679245,0.1320754716981132,0.1871345029239766,0.040935672514619874,0.30994152046783624,False,True,False,False,False
20.0,78.0,38.0,24.3,3.1,7.0,0.444,1.5,3.4,4.9,1.7,0.8,0.2,1.9,2.9,7.5,0.0,0.1,0.143,3.1,6.9,0.448,0.445,0.6896551724137929,0.703,2,0,81,230.0,0.8947368421052632,1.0714285714285714,0.014285714285714287,0.20164609053497942,0.0411522633744856,0.28806584362139914,False,True,False,False,False
21.0,44.0,1.0,29.8,5.2,11.0,0.475,2.2,4.1,6.3,1.2,0.9,0.5,1.8,3.8,13.1,0.0,0.1,0.333,5.2,10.9,0.476,0.476,0.6734693877551021,0.656,3,1,81,230.0,0.6666666666666666,1.190909090909091,0.009090909090909092,0.21140939597315436,0.046979865771812075,0.36912751677852346,False,True,False,False,False
22.0,82.0,37.0,30.1,4.7,10.9,0.434,1.9,4.3,6.2,1.5,0.9,0.4,2.0,3.4,12.2,0.2,0.6,0.283,4.6,10.4,0.442,0.441,0.7195121951219513,0.799,4,1,81,230.0,0.75,1.1192660550458715,0.055045871559633024,0.2059800664451827,0.04318936877076412,0.36212624584717606,False,False,False,True,False
23.0,79.0,15.0,30.9,5.3,11.5,0.463,2.1,4.4,6.4,1.7,1.0,0.3,2.1,3.2,13.3,0.3,1.0,0.273,5.1,10.5,0.481,0.475,0.7391304347826086,0.77,5,0,81,230.0,0.8095238095238094,1.1565217391304348,0.08695652173913043,0.20711974110032363,0.04207119741100324,0.37216828478964403,False,True,False,False,False
24.0,66.0,66.0,38.6,6.9,14.9,0.459,2.2,4.8,7.0,3.2,1.3,0.2,3.1,3.8,17.5,0.2,1.1,0.216,6.6,13.8,0.479,0.468,0.7346938775510204,0.734,6,0,81,230.0,1.032258064516129,1.174496644295302,0.0738255033557047,0.18134715025906736,0.038860103626943004,0.3860103626943005,False,False,False,True,False
25.0,76.0,76.0,36.6,7.3,16.1,0.452,1.7,5.1,6.9,3.1,1.1,0.2,2.6,4.0,18.6,0.9,2.5,0.346,6.4,13.5,0.471,0.479,0.7200000000000001,0.672,7,0,81,230.0,1.1923076923076923,1.15527950310559,0.15527950310559005,0.18852459016393444,0.03551912568306011,0.4398907103825137,False,True,False,False,False
26.0,78.0,78.0,32.9,6.3,13.9,0.457,1.9,4.4,6.4,1.9,0.8,0.3,2.2,3.4,16.5,1.6,3.8,0.433,4.7,10.1,0.466,0.516,0.7154471544715448,0.694,8,0,81,230.0,0.8636363636363635,1.1870503597122302,0.27338129496402874,0.19452887537993924,0.033434650455927056,0.4224924012158055,False,True,False,False,False
27.0,81.0,59.0,27.0,5.0,11.4,0.434,1.3,4.1,5.4,1.6,0.9,0.2,1.1,3.3,13.6,1.9,5.0,0.375,3.1,6.4,0.482,0.517,0.7148014440433214,0.694,9,1,81,230.0,1.4545454545454546,1.1929824561403508,0.43859649122807015,0.2,0.040740740740740744,0.4222222222222222,True,False,False,False,False
28.0,73.0,56.0,34.9,7.3,16.6,0.439,1.4,4.9,6.2,1.4,1.2,0.3,2.2,3.1,20.1,2.3,6.4,0.364,4.9,10.2,0.487,0.509,0.7200000000000001,0.774,10,1,81,230.0,0.6363636363636362,1.2108433734939759,0.38554216867469876,0.17765042979942694,0.042979942693409746,0.4756446991404012,False,True,False,False,False
29.0,72.0,15.0,30.5,6.2,14.3,0.435,1.2,4.4,5.6,1.5,0.9,0.4,1.8,2.9,17.7,1.9,5.7,0.342,4.3,8.6,0.496,0.503,0.7294117647058824,0.793,11,1,81,230.0,0.8333333333333333,1.2377622377622377,0.3986013986013986,0.18360655737704917,0.042622950819672135,0.46885245901639344,False,True,False,False,False
30.0,73.0,3.0,22.8,3.8,9.2,0.416,1.0,3.5,4.5,1.4,0.5,0.1,1.5,2.8,10.5,1.6,4.5,0.357,2.2,4.8,0.473,0.503,0.7317708333333334,0.757,12,0,81,230.0,0.9333333333333332,1.1413043478260871,0.48913043478260876,0.19736842105263158,0.02631578947368421,0.40350877192982454,False,True,False,False,False
31.0,64.0,1.0,27.5,5.4,12.1,0.446,1.1,5.0,6.1,1.4,0.9,0.2,1.8,2.8,14.2,1.6,4.7,0.333,3.8,7.3,0.519,0.512,0.7325,0.735,13,0,81,230.0,0.7777777777777777,1.1735537190082643,0.38842975206611574,0.2218181818181818,0.04,0.44,False,True,False,False,False
33.0,34.0,0.0,15.0,2.4,6.1,0.396,0.4,1.9,2.4,0.8,0.4,0.0,1.0,2.1,6.6,1.0,2.9,0.34,1.4,3.1,0.449,0.478,0.7291666666666665,0.75,15,1,81,230.0,0.8,1.0819672131147542,0.4754098360655738,0.16,0.02666666666666667,0.4066666666666666,False,True,False,False,False
21.0,81.0,77.0,31.4,4.1,8.2,0.499,3.1,6.6,9.7,1.5,0.7,0.9,1.7,3.3,10.1,0.0,0.1,0.0,4.1,8.2,0.502,0.499,0.0,0.0,0,0,80,240.0,0.8823529411764706,1.2317073170731707,0.012195121951219514,0.3089171974522293,0.050955414012738856,0.2611464968152866,True,False,False,False,False
22.0,67.0,67.0,33.5,4.7,8.9,0.525,2.2,7.1,9.3,2.4,0.8,1.4,1.5,2.8,11.5,0.0,0.0,0.0,4.7,8.9,0.526,0.525,0.7307692307692305,0.731,1,0,80,240.0,1.5999999999999999,1.2921348314606742,0.0,0.2776119402985075,0.06567164179104479,0.2656716417910448,True,False,False,False,False
23.0,81.0,81.0,35.1,5.8,10.5,0.551,2.9,7.0,9.9,2.3,0.7,1.1,1.5,2.8,14.2,0.0,0.0,1.0,5.8,10.4,0.551,0.552,0.719298245614035,0.727,2,1,80,240.0,1.5333333333333332,1.3523809523809522,0.0,0.28205128205128205,0.05128205128205128,0.29914529914529914,True,False,False,False,False
24.0,77.0,77.0,35.1,6.7,12.0,0.557,2.4,7.0,9.3,3.5,0.8,1.0,1.5,2.5,15.3,0.0,0.1,0.5,6.6,11.9,0.557,0.558,0.7444444444444444,0.789,3,1,80,240.0,2.3333333333333335,1.2750000000000001,0.008333333333333333,0.26495726495726496,0.05128205128205128,0.3418803418803419,True,False,False,False,False
